72.5869865296,-6.23075448779,3
53.7741059124,-19.6458977918,3
40.0345279604,-31.451279264,4
29.3097614348,-40.1759862797,4
20.6375072605,-41.1540874026,4
14.5793399505,-43.8010274707,4
6.08001933478,-51.6975781057,4
3.2128632296,-49.7780557214,4
-5.31418640534,-52.1100801576,4
-10.7783788771,-52.7737361324,4
-71.7866161405,49.4469347421,2
-78.1191614625,80.5882241585,2
-77.072876785,108.75813516,2
-10.9237630778,50.6464592699,2
29.0628588735,9.64999947489,3
64.654121543,-8.4313160972,3
78.7462711791,-8.17340488175,3
81.9800388203,-8.38926006397,3
77.1993093202,-7.48985246008,3
81.1797585944,-4.26510990404,3
88.5210867919,-1.03222975177,3
98.797440832,1.25132855741,3
105.367657993,2.20399264797,3
110.036420215,1.96141952117,3
111.120290042,2.97759492248,3
109.192420539,4.72444723053,3
105.871488709,4.69362157221,3
101.523955841,3.52080826866,3
99.2885935392,-1.32362939821,3
96.6110294485,-3.60886206087,3
93.2347964657,-3.31465394912,3
91.0486418336,-6.56285941414,3
88.8630316673,-6.84560697121,3
87.4683337641,-9.2203698669,3
82.4166645699,-9.46983355149,3
88.4803108245,-4.60396146769,3
97.6033634425,-0.855477589948,3
99.6353821329,-1.76953270676,3
96.2582170279,-0.407574634741,3
87.3380161201,-2.93929454984,3
77.5402731355,-6.69334147513,3
67.4419670412,-13.4985338269,3
64.1059653507,-19.0900642742,3
61.7216278639,-20.8928670185,3
65.4773755156,-14.1366969827,3
62.4167660953,-16.7163928812,3
60.9462716049,-19.3641603133,3
53.9140436707,-22.7085305997,3
47.9189057687,-19.7555252851,3
49.5092708088,-17.3537192527,3
42.4156023383,-15.8934764053,3
43.9987859074,-13.5288572806,3
65.0161101173,-13.0989900318,3
60.7447371868,-15.2802144145,3
49.7155290239,-22.3568282494,3
24.8924186032,-32.9662281366,7
-3.53892932828,-46.1952948702,7
-48.3914456493,-57.3191744922,7
-63.3203993891,-56.7915545465,5
-82.9121649975,-56.0766692782,5
-101.617752531,-56.6654147101,5
-113.110623283,-54.6750223916,5
-122.025730413,-49.220774784,5
-134.878065611,-43.8791732593,5
120.434592903,10.2045865099,3
140.959796611,32.0537457799,3
159.951696631,40.7938104826,3
120.517813598,13.6780722712,3
83.0055266573,-2.8867479029,3
66.8188848228,-9.32559551632,3
67.4767175128,-8.75961938234,3
27.3366481424,-41.3813643492,4
20.5959673767,-45.4443485661,4
16.0869887627,-46.2314080415,4
12.3319515065,-46.9851433298,4
10.7586092849,-48.2562432804,4
10.4328308651,-50.2330036485,4
4.14607963407,-49.9903572253,4
-1.91997890545,-51.2488114397,4
-0.833845640395,-46.213100821,4
-16.8511724566,-32.571272922,4
-49.9783238966,7.30089259151,2
-76.9641508167,110.904628703,2
-90.7804947718,142.303064724,2
-99.7537170214,165.120346635,2
-103.365730336,191.726795192,2
-94.382590316,169.404769168,2
-12.7929158032,38.0835188091,2
69.067720161,-9.65045244609,3
74.3425007825,-7.90777813667,3
70.2061130223,-8.33150602044,3
74.435879033,-6.43902547808,3
110.439238046,1.37182672476,3
99.1225317686,0.917372516752,3
97.7030377696,2.23392866377,3
98.8732844065,3.43809405193,3
100.57411962,1.6021398646,3
101.264708359,-1.51919590456,3
94.4838783505,-2.85849233472,3
91.746701092,-2.91026851805,3
85.4058860179,-12.0347808596,3
89.2654187908,-6.53914488208,3
96.6958383358,-2.25094253859,3
96.4777363873,4.67077454045,3
90.0806761171,1.31833706924,3
71.0029304379,-11.6473562324,3
57.819595413,-18.9124064394,3
69.8752350421,-13.8011677113,3
68.5793386895,-15.1427913844,3
65.2343709989,-16.1171871006,3
57.1155206094,-18.8110631503,3
58.5921019984,-14.1440377038,3
63.2728925138,-10.0717761331,3
68.4853377644,-8.24200058444,3
68.9229673633,-10.5665431084,3
52.0088556944,-19.3046522971,3
20.5766735111,-34.0783465442,7
-11.7391475143,-50.1229813679,7
-28.0232580486,-57.7150840036,7
-34.5245894153,-58.8043881174,7
-60.1782472766,-63.3557229926,7
-75.5634787246,-66.4939955551,7
-85.3933412917,-65.3746478169,5
-96.7342373459,-59.3461995382,7
-116.601267114,-52.1587643491,5
139.786446547,22.0807488899,3
131.780231179,23.6099854093,3
148.343342549,40.7067006518,3
165.10683285,50.0085716367,3
167.642555303,46.483127003,3
136.415654188,23.4953869436,3
63.9798843409,-10.7197545774,3
48.6494707192,-26.1966383883,3
39.575513862,-33.5928870382,3
22.496099466,-44.52123314,4
19.5903923971,-45.873043195,4
18.8711667032,-46.6460869267,4
18.9421893829,-47.5558578727,4
13.8521558284,-49.7323308579,4
7.81509507344,-48.0363784476,4
2.05644215076,-44.9797186315,4
-7.15393856712,-37.0790116736,4
-12.4041552419,-16.7575244859,4
-22.1700822146,12.7018206029,4
-38.230712676,44.081838042,2
-56.7773909678,72.463924006,2
-76.3274907785,134.655241327,2
-93.9200701653,190.976190203,2
-101.105701032,207.835840077,2
-104.705588344,212.269251631,2
-103.93127818,214.301409822,2
-46.6760988997,86.7609572484,2
11.0298170103,21.1360969252,3
75.7150612639,-5.77095710647,3
75.1447814275,-5.68665909965,3
78.4200065716,-4.36073922881,3
90.772460527,-4.08236957869,3
105.029775987,-1.47890161944,3
110.71726292,-1.7499874495,3
108.380588748,-2.82717781932,3
99.316077801,-2.64639920389,3
99.9764300871,-0.88702035691,3
100.22577086,0.645911571106,3
99.7746643786,-1.05621279151,3
97.0173878882,-0.888295935122,3
94.8736370992,-4.53647079305,3
99.5446513962,-5.87359960504,3
99.0093044259,-3.51606206838,3
99.8382797963,-1.55197546099,3
105.635219565,4.09267426262,3
102.889630254,6.09265069845,3
96.8349755042,4.39361387656,3
89.1747367898,-0.709379155104,3
74.0994947099,-12.2878710071,3
67.4061653212,-15.857750951,3
70.2113773132,-12.5564231205,3
73.435375771,-7.60208819287,3
80.5305787958,-3.00624575415,3
87.779565875,-3.48059171208,3
72.4850678349,-14.1322105342,3
71.534925632,-12.8509113129,3
72.1730349926,-6.35453898395,3
74.2961008236,-10.4046564267,3
68.1211003747,-15.2319110052,3
65.0947091709,-14.7021873888,3
64.3570816128,-14.216534277,3
53.542821758,-19.2981089233,3
-21.9813834016,-56.4801179287,7
-37.8050660602,-62.1372608073,7
-58.2407190079,-71.2137807521,7
-71.4848270169,-71.3806962687,7
-87.8083236427,-66.825700999,7
164.698342601,42.5618845241,3
156.80028615,41.2793796564,3
166.113279334,48.7493475111,3
163.65333851,45.1201133427,3
137.198010452,26.9641042665,3
57.4601684839,-18.2810509858,3
53.5900365118,-21.5746014811,3
53.4842053048,-25.4136265452,3
48.7404757474,-28.1450174666,3
43.7512824196,-33.188535733,4
34.3710188178,-37.4625908944,4
23.8948323698,-43.3316188695,4
13.5933033592,-41.9479514144,4
-7.21932597751,-19.3442173914,4
-18.1304176589,-8.42633714446,4
-53.4236766195,100.882755045,2
-66.4022345419,146.37652298,2
-91.8950652161,214.857497203,2
-96.5964330274,221.435338282,2
-99.9667051018,225.141719026,2
-103.521612275,224.596570153,2
-100.607372563,223.8622081,2
-100.224973663,225.419020834,2
-99.7395405365,200.609158748,2
-21.1014393674,59.9810317978,2
39.7115447606,9.35721079732,3
73.8537708156,-3.3106645711,3
82.8704809515,-4.16485345788,3
85.2714080676,-3.18972788232,3
106.341470857,-1.10567263607,3
107.012318869,-2.58209316193,3
100.409846694,-4.23030174491,3
94.6670415497,-4.02557113696,3
95.3167635896,-3.98855194995,3
99.2797957407,-1.06672570134,3
103.167180193,2.53189755426,3
101.889882683,-0.103969033555,3
97.7001197187,-2.36656803254,3
95.8736194063,-0.142932591978,3
95.174405481,0.968634314775,3
97.122775607,-0.384114855667,3
106.823437206,2.8549654055,3
107.963005342,7.98150637659,3
106.568891842,7.63374892249,3
98.8192713719,4.37128940093,3
91.7677856104,1.21262306886,3
91.0121785407,1.34888228364,3
85.7215152054,-7.38800775651,3
81.9544350011,-7.76571201835,3
85.508345891,-4.50358706308,3
97.6959193054,5.58686705664,3
103.425099114,8.79107502026,3
92.8812765514,-1.06518162057,3
88.9971439726,-3.87898646184,3
89.1450686426,-4.63427875282,3
79.8793564377,-6.38568347163,3
80.7404512724,-3.00211039751,3
81.0949695091,-5.03254623151,3
71.4831516806,-14.4187325464,3
55.6150600728,-22.3565208901,3
41.2562491757,-25.8663173505,3
22.6149215547,-29.8797894262,3
-17.2563572711,-55.5033692694,7
-17.6971443285,-52.4019309345,7
-12.8014809177,-50.0571408655,7
-24.1432733321,-57.7628710046,7
-36.1248560774,-65.896116353,7
-49.5023780014,-72.2831786009,7
173.145927828,53.4229281888,3
161.790498427,46.4054776543,3
150.382279747,39.4290219917,3
140.225515221,32.970118303,3
69.187226439,-15.5262467617,3
54.7431215585,-23.4455149103,3
46.9054334541,-31.3413102368,3
35.1160336598,-36.8568951865,4
27.1730154161,-37.8200773652,4
1.61669268521,-25.494792916,4
-12.8046882812,-3.57557224723,4
-28.6203678881,24.9990845089,2
-55.9614775897,72.2938414856,2
-64.7640906628,82.4119110782,2
-72.3652491261,120.239246673,2
-78.7151707755,180.265079922,2
-84.3316088754,234.414284327,2
-85.7636865733,255.050141159,2
-88.2190254236,257.880876629,2
-98.3909129842,231.616927205,2
-99.2336660087,223.883087971,2
-98.4541723003,218.239885312,2
-99.9996271881,217.9025394,2
-100.058738263,221.654755466,2
-89.0789469548,175.631252327,2
-52.6974439128,105.532686553,2
5.5382839958,38.4103396085,2
56.935611227,2.70049736609,3
86.1139387706,-3.91025307033,3
95.7945650413,-7.25139755883,3
89.9190521162,-8.32443705194,3
89.200252047,-6.91426466998,3
94.4286971619,-3.73671491406,3
102.968642092,-1.72512267152,3
104.509762072,0.917937174105,3
103.733098706,-0.953617022435,3
101.431739578,-4.03340035412,3
97.993010543,-3.86359363961,3
94.4550312528,-1.39108158431,3
88.868566537,-4.45997980267,3
91.2348747459,-5.28246522286,3
105.005792421,3.30645656731,3
104.058813456,5.91574112554,3
101.062448512,2.47760773639,3
108.027752846,7.57210029872,3
87.6297387698,-1.59882575258,3
87.7583643504,-2.91470712974,3
88.853356285,-5.52688908551,3
91.4049702656,-7.27011765348,3
93.1825855694,-1.46683614638,3
98.5592839938,5.36126797696,3
102.02812311,13.5723636486,3
112.984180215,14.4298180236,3
107.056167108,5.66064243947,3
91.3626467012,-2.26816639281,3
91.7300142229,-0.171421035719,3
85.5623944366,-4.05407435664,3
79.3012239081,-5.29317763415,3
46.3928551964,-29.3199590163,3
25.672437438,-40.2180226339,7
8.73190610274,-43.1084059886,7
3.11873390109,-40.6724925367,7
-7.81889851138,-43.8701762229,7
-15.947501321,-52.3453298788,7
-22.8534960584,-56.7902907512,7
-8.56700796883,-49.3557008847,7
-34.2566784271,-63.3736932484,7
173.922893938,58.0944849226,3
163.065838025,48.1486436608,3
145.875500544,35.1072441194,3
131.383865251,23.5694319326,3
110.41744052,11.457911858,3
97.9937998475,1.04607812437,3
80.1205197832,-12.2310058345,3
66.3353789612,-19.9022339894,3
52.3137685509,-27.3318666594,3
48.4408566924,-29.8326092293,3
41.6874472538,-31.3316677643,4
34.7923543708,-30.6943682726,4
-6.26032506278,-3.8242813071,2
-48.3979829223,71.664170604,2
-64.2558906157,114.024488701,2
-80.2834983366,146.60649716,2
-89.168735467,159.865944834,2
-94.2885908234,160.730795708,2
-90.4612369622,200.922770072,2
-87.93561032,240.770029746,2
-88.6849663764,272.057635257,2
-92.7110398395,264.10890174,2
-102.617220353,204.44065248,2
-103.127622811,205.942659291,2
-98.9161038219,191.388217151,2
-81.3580139327,148.658044472,2
-44.6531196138,93.7611839665,2
46.1623772971,12.0795690532,3
74.4858663941,-3.30381303195,3
88.7011572835,-5.8356127514,3
90.2264750687,-6.64242358593,3
87.6133216188,-5.66684611059,3
90.8517381956,-4.56864176218,3
94.9475574119,-3.02589197684,3
100.835160935,-3.21755019579,3
104.154461631,-1.90901121367,3
104.383449196,-3.79219534312,3
86.9384589713,-7.30693507352,3
95.1821997129,2.77740452944,3
93.1975240151,0.064449375633,3
93.0592218478,3.60584353451,3
99.2605631203,6.98138250903,3
80.9506667668,-3.34640651406,3
85.2355466654,-5.53052240405,3
94.3651611622,-4.71235987256,3
99.1266330172,2.94600262589,3
104.198849971,9.69718803014,3
119.027264457,18.095227221,3
119.741329622,13.049765247,3
107.430030266,1.4482781503,3
86.6004819991,-5.28028808188,3
90.0433227321,-3.20409207911,3
85.712078774,-4.18804902759,3
47.8677504848,-21.8909300603,3
29.4420902359,-33.5570934869,3
-26.0463987875,-57.4282907522,7
-31.2714864092,-53.7578843031,7
-33.7990220342,-58.7845370988,7
-36.7686654945,-63.0249723537,7
-11.574481857,-52.4367160422,7
-12.9068086015,-53.8890604438,7
-20.5735859815,-56.1485576721,7
-24.4737031753,-57.2585102853,7
161.918392115,43.4217832795,3
140.84124979,27.550165157,3
113.562398763,11.2993392448,3
112.281620933,11.2928437859,3
110.180165,7.89375943491,3
67.5474175127,-18.9532007897,3
48.6908113703,-26.446687949,3
37.0561255416,-22.7103779572,4
-83.0157158455,159.10095545,2
-93.6091340035,196.725100523,2
-100.007938788,213.60318138,2
-101.451797604,217.106781216,2
-95.0208690723,187.47989589,2
-90.1597762648,212.618753453,2
-86.124963658,245.862877877,2
-84.93330177,276.241056503,2
-93.2080243339,270.172768494,2
-97.0211996604,255.047167603,2
-98.2145560548,235.421224841,2
-100.362440091,203.015373306,2
-102.708236479,196.444814122,2
-99.5304670222,198.533325588,2
-49.7075894703,93.0170712153,2
-2.52331802957,42.6797582146,2
43.2103654569,5.27773595022,3
83.943751462,-9.8978472871,3
87.9604779853,-5.35338388218,3
105.758646667,2.21472752143,3
107.928804055,0.225093315088,3
95.710394803,-4.30465541381,3
89.1670590407,-6.07323729344,3
87.0736872381,-6.80713826752,3
87.4630005175,-3.75628212491,3
86.4555314707,-3.25909869374,3
86.5630079803,0.154339096167,3
89.246832491,0.190407149303,3
93.4949495199,4.70933392038,3
93.038061712,4.7070262384,3
80.8993540397,-8.77838987302,3
114.069916827,8.191011444,3
116.315714241,13.9238801508,3
116.677288522,16.6682753282,3
113.414896971,8.12122260276,3
76.0051452246,-15.6958686074,3
61.3413517071,-17.6136429938,3
47.8819303353,-23.9527361973,3
24.3676800503,-34.7736920043,7
-4.39337390155,-46.9524244634,7
-35.0415909333,-66.8882626286,7
-42.4750882615,-68.0079678143,7
-46.5559698666,-66.9835284671,7
-39.6146893995,-61.5862654819,7
-37.6063094779,-62.8294204514,7
-38.5771235821,-68.5698751605,7
-35.0155670421,-64.8263276758,7
-15.8223270464,-54.2867543312,7
-39.4049640633,-62.019591424,7
-34.1115507857,-59.6064261071,7
171.398195649,49.6156653159,3
145.598243938,24.3638037104,3
128.473905426,13.5837901356,3
121.802635821,12.8454941686,3
123.900699789,16.0271874469,3
105.063303299,0.792720622347,3
84.6556943533,-12.5264792731,3
57.1846179803,-19.6148797586,3
0.625713926297,23.5620485186,4
-23.2173033702,59.3091668181,2
-44.7229877693,94.5140316969,2
-86.3717264483,189.980265704,2
-96.144145273,208.731837865,2
-101.970299518,210.885652529,2
-99.4895145218,189.41311256,2
-88.6126131956,254.077527087,2
-94.1237046304,265.866877293,2
-102.716978704,216.98967771,2
-107.084419718,194.778492783,2
-105.316893993,191.160344344,2
-103.203101917,191.595533241,2
-2.5244787067,28.245291782,2
47.9543565602,-3.59515300129,3
86.4911291085,-1.67814148496,3
94.5519287083,-2.23242982408,3
103.230899544,0.622207640423,3
108.79311395,5.24312489626,3
112.244321588,5.77335927081,3
113.880746312,7.12072793474,3
105.058877588,-0.00188809021928,3
97.9448113497,-4.82185844473,3
95.752559681,-1.88085599496,3
92.7054553723,-2.29310367917,3
87.9395237676,-1.95127715647,3
84.416299037,-2.49582048871,3
91.2689933521,-0.831974164294,3
90.9874873432,1.4733506472,3
97.2548781561,3.68759315593,3
96.5694171675,1.38589297992,3
89.7201222574,-2.91913016219,3
118.904425066,6.42475004845,3
119.099608946,8.89454632793,3
87.2860547448,-2.85109974436,3
73.9368969771,-14.2663742483,3
11.6939775796,-41.1377963295,7
-57.5917068964,-74.2935241538,7
-64.8711033049,-75.1746529897,7
-46.3290840688,-61.3985611385,7
-57.3908945539,-69.8745419206,7
-56.366397143,-70.4058984759,7
-50.7633557548,-68.0092479794,7
-39.1010547119,-65.1473097675,7
-35.8571999482,-63.6083989994,7
-27.8703835281,-58.049928741,7
-24.0451365508,-55.7009019819,7
-27.7427360072,-59.6613938601,7
-45.9987608225,-70.3159173357,7
-61.2746042157,-74.390196183,7
164.65073202,40.230916213,3
141.761607675,19.5872142742,3
125.230527139,11.2443614777,3
115.898388269,10.8533784381,3
118.407463229,14.1289106662,3
124.112718712,16.1343918771,3
112.682413952,6.28801869784,3
94.4735112322,-5.89129961083,3
58.9530438272,-9.58432970959,3
11.880957206,19.5997859171,2
-37.8668544388,76.6067476242,2
-69.5300097106,135.369896664,2
-84.9760477585,177.590738275,2
-90.1158789038,204.319776161,2
-93.9388766756,223.657441766,2
-96.6506374333,227.112293438,2
-95.6658060659,232.809432039,2
-98.1531191656,231.603695231,2
-102.684770912,219.531940392,2
-102.461259456,203.347793266,2
-100.041375563,183.534319113,2
-95.1959661997,187.061820223,2
-92.1780639346,219.921852169,2
-95.6068161599,259.953006026,2
-97.4073910111,248.772058745,2
-102.624957479,220.103065373,2
-105.879810888,207.392117372,2
-109.178659248,195.134497459,2
-106.14925573,184.831770506,2
-104.544095799,185.421049162,2
-103.404348364,184.890522487,2
-105.16190321,181.262869637,2
-101.514125776,165.774638831,2
-84.2458179949,126.070983039,2
-42.6709333446,63.3504854608,2
57.3046181023,-7.83457717634,3
87.5737386459,-1.37372011705,3
90.8660737485,-1.82717133118,3
100.375915478,1.87351380408,3
116.148838531,7.14297714783,3
116.153584608,7.88896735319,3
104.095037847,1.13558353639,3
103.864020601,0.571121117195,3
102.519761838,-0.652476395423,3
96.8142322662,-1.77411596291,3
94.9517492194,-0.79370980063,3
106.247906797,3.41472767105,3
115.775511498,6.92728010097,3
121.530354453,5.8047913451,3
119.675366694,5.79107445629,3
44.5166942038,-27.5803275439,3
-0.201700186421,-50.6311999519,5
-16.2273329858,-58.6830094007,5
-50.0288768123,-71.2599161506,5
-58.200377145,-72.5418795797,5
-63.5754205749,-74.117070956,7
-74.362747336,-79.5838464373,7
-81.3555571053,-83.6617680604,7
-73.3809426576,-76.7764693452,7
-35.9828803785,-54.0423431375,7
-26.0787525127,-57.2425164368,7
-23.781355798,-53.8997548084,7
-26.2896742116,-58.0744589516,7
-35.2189462513,-62.225564696,7
-47.5162594144,-71.106823719,7
-66.7117940891,-80.3260884386,7
-83.6216265572,-85.4797222746,7
148.795257144,25.6331562951,3
125.893124434,12.2433722968,3
107.887656774,7.22779188334,3
111.019224458,7.9043619632,3
111.160474446,5.37840653443,3
93.2593323466,-3.60028939233,3
58.1960944349,-8.19771657079,3
1.95600974719,27.4692851793,2
-55.696292231,104.257156456,2
-91.3503024517,180.708471531,2
-97.9781300477,230.310324707,2
-96.4458922586,237.846640525,2
-93.750192921,240.694688472,2
-94.5134910062,237.784350544,2
-98.5463795619,228.450137916,2
-100.122088898,192.988967921,2
-96.2598458638,172.508662912,2
-94.5007263273,184.129023362,2
-95.6297418368,247.951134771,2
-97.3129425881,235.721512788,2
-102.778839786,219.508022346,2
-108.453890894,203.67394223,2
-110.565803326,190.994007595,2
-107.077248652,179.992287803,2
29.9086063857,3.86360655917,3
69.2090316363,-5.28521726202,3
88.1939172193,1.37998379212,3
93.4163180116,-3.91748370138,3
109.055189931,5.28063425646,3
113.587922576,5.20546478722,3
111.099340258,3.37860126131,3
112.135895592,5.01049322516,3
111.97795931,5.74238070381,3
110.452839904,4.19689738991,3
98.7533724782,-2.17007371346,3
100.713765646,0.335834343305,3
106.595509614,2.45945362714,3
114.103815126,8.86332071979,3
120.895409464,13.1667714794,3
108.227156431,0.822062501126,3
78.7992887297,-15.7728811723,3
-11.0962561272,-56.9368948424,5
-47.2611934256,-77.7315283407,5
-79.0856244324,-89.7357053308,5
-83.7089356424,-88.7848809543,5
-92.0372322037,-89.6387718979,5
-96.6657759275,-82.3712631317,7
-90.7755590671,-81.4245168079,7
-73.8932502953,-75.6273389489,7
-51.1386351782,-59.5808740417,7
-51.2284458759,-69.680543729,7
-58.9640021297,-68.3423072318,7
-32.3763448364,-52.610756701,7
-21.4107564795,-50.9652726429,7
-21.6728599478,-51.516328443,7
-32.2158385844,-61.7928938674,7
-60.0708930192,-80.0587430463,7
-72.0771654306,-84.0148540584,7
-82.2500961605,-86.4701590038,7
-87.37285924,-86.3946448073,7
110.998237271,8.08346527838,3
105.702180754,7.57716873885,3
102.20757738,7.16066457047,3
112.550792191,5.81044538108,3
81.1350306676,-7.83413833018,3
-38.0439644948,76.5849093504,2
-92.2128098143,217.566360474,2
-91.9009727508,237.170128825,2
-92.9647887629,244.82396005,2
-95.2309167186,231.410550298,2
-98.2363726919,218.01851749,2
-97.8351001686,200.907123227,2
-96.7225195336,169.260917681,2
-96.3433703847,157.616370857,2
-95.4441430407,221.252103994,2
-110.453112398,191.086565104,2
-108.936582711,170.986204163,2
-107.115678734,167.055723872,2
-105.058242234,169.251135028,2
-103.466871932,180.100043779,2
-102.687395127,178.231423316,2
-92.4784470854,147.910352424,2
-57.8652784998,93.1778790618,2
49.1887736176,-0.441639327603,3
83.1647549734,-3.3117452047,3
94.1613152438,0.0797486545548,3
88.3688282999,-6.55702283068,3
94.7092920904,-4.40246272506,3
104.342258005,2.10103135116,3
111.81372318,6.75142451798,3
118.708550112,7.90150450845,3
113.088686873,5.08465766316,3
109.412496626,5.24643533121,3
107.121638148,3.37506375288,3
102.605384703,1.53848300992,3
99.8028270867,-1.88977122349,3
105.126965195,-0.712680777283,3
106.351995526,3.38009530697,3
84.8178595874,-2.45886331586,3
57.7017676738,-22.4119124369,7
-45.4230301338,-82.5414534164,5
-93.3810190951,-104.657507407,5
-129.046150754,-109.579878787,5
-124.748688035,-100.849300873,5
-123.581526564,-96.8147102858,5
-128.706467781,-98.2200597078,5
-130.941647236,-96.311821565,5
-121.551849503,-88.5321675824,5
-104.957873178,-80.8039232717,7
-88.2811822013,-78.2025641092,7
-76.1471108371,-76.1925084985,7
-61.0272401784,-69.2166863647,7
-35.639902087,-58.8763784162,7
-32.5572485164,-57.7459485768,7
-29.1490380122,-49.3213493259,7
-36.7856368181,-59.3181909435,7
-58.840282281,-78.7365415221,7
-76.5789139169,-82.75848975,7
-75.0735003069,-82.2123602764,7
122.015339954,10.1027026185,3
109.50337649,6.23090389235,3
116.858149494,9.943402399,3
124.047824549,7.61521300533,3
93.4828057404,-1.29399290726,3
52.4472119174,-21.0992972439,4
28.6323170523,-16.2175915917,4
-86.091737922,228.703331059,2
-89.333231621,254.954345266,2
-87.9651496469,257.946574878,2
-92.1803745416,234.004398173,2
-93.3448278257,226.369506193,2
-97.0113323144,184.693836867,2
-99.8123310287,162.17272574,2
-99.3078007679,160.591026448,2
-98.0556273785,211.691250219,2
-101.233907433,220.634528651,2
-104.1471517,214.801704233,2
-108.795890867,198.348269544,2
-112.179357321,183.521043164,2
-113.60527666,171.157672488,2
-112.747704558,162.209660527,2
-111.260496121,156.306293305,2
-109.34930549,157.489824946,2
-103.350042663,180.575411064,2
-99.2424689196,171.169107716,2
53.6926909754,10.1023430576,3
83.601924624,-0.25039108726,3
91.9467037773,-3.03244646621,3
110.126437318,3.93481174698,3
118.269715452,10.3181293205,3
120.95228898,13.8312940296,3
121.547788919,15.4053672824,3
122.695449435,15.0588282823,3
118.602927369,13.8903508992,3
116.553712139,13.6047530176,3
111.027984516,9.70514570295,3
107.401769533,6.01517076047,3
102.328365273,-4.48694376232,3
82.6603205142,-7.75338524242,3
