0.41,0.0,0.0,0.0,0.0,1
0.0,4.25,0.0,0.0,0.0,1
0.0,0.0,0.64,0.0,0.284,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.64,0.0,0.284,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.64,0.0,0.284,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.79,0.0,0.347,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.79,0.0,0.0,1
0.0,0.38,0.0,0.0,0.0,1
0.0,0.95,0.0,0.0,0.0,1
1.76,0.88,0.0,0.0,0.159,1
0.0,0.51,0.0,0.0,0.0,1
0.3,0.1,0.05,0.0,0.0,1
0.3,0.1,0.05,0.0,0.0,1
0.0,1.28,0.0,0.0,0.0,1
0.55,2.23,0.0,0.0,0.0,1
0.3,0.1,0.05,0.0,0.0,1
0.3,0.1,0.05,0.0,0.0,1
0.46,0.15,0.03,0.0,0.0,1
0.32,0.32,0.0,0.16,0.0,1
0.0,0.92,0.0,0.0,0.0,1
0.0,0.33,0.16,0.0,0.0,1
0.0,1.51,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.6,0.0,0.0,0.0,1
0.0,0.0,0.41,0.0,0.0,1
0.0,0.76,0.0,0.0,0.0,1
0.0,0.4,0.4,0.0,0.0,1
0.0,0.56,0.0,0.0,0.0,1
0.0,1.44,0.16,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.39,0.19,0.0,0.0,0.0,1
0.39,0.19,0.0,0.0,0.0,1
0.0,0.66,0.66,0.0,0.0,1
0.0,1.49,0.0,0.0,0.0,1
0.0,1.65,0.0,0.0,0.0,1
0.0,0.66,0.66,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.46,0.15,0.03,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.66,0.66,0.0,0.0,1
0.29,0.29,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.81,0.81,0.0,0.0,1
0.0,0.0,0.39,0.0,0.0,1
0.56,2.25,0.0,0.0,0.0,1
0.0,2.7,0.0,0.0,0.0,1
0.0,0.62,0.0,0.0,0.0,1
0.0,0.33,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.31,0.0,0.0,0.0,1
0.0,1.36,0.45,0.0,0.0,1
0.0,0.85,0.85,0.0,0.0,1
0.0,0.27,0.0,0.0,0.092,1
0.0,0.43,0.0,0.0,0.073,1
0.0,0.0,0.0,0.0,0.0,1
0.14,0.29,0.29,0.0,0.0,1
0.34,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,2.1,0.0,0.0,0.0,1
0.71,0.35,0.0,0.0,0.0,1
0.3,0.3,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.26,0.0,0.26,0.0,1
0.0,0.42,0.08,0.0,0.027,1
0.0,0.5,0.0,0.0,0.0,1
0.0,0.54,0.0,0.0,0.0,1
0.0,0.0,0.78,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.89,0.0,0.0,0.0,1
0.66,0.33,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.25,0.08,0.43,0.0,0.0,1
0.26,0.08,0.43,0.0,0.0,1
0.0,0.87,0.87,0.0,0.0,1
0.0,0.89,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.41,0.11,0.05,0.0,0.01,1
0.0,6.25,0.0,0.0,0.0,1
0.0,0.53,0.53,0.0,0.0,1
0.0,1.4,0.46,0.0,0.0,1
1.12,0.56,0.56,0.0,0.0,1
0.0,0.66,0.0,0.0,0.0,1
0.8,0.8,0.0,0.0,0.0,1
0.29,0.29,0.0,0.0,0.0,1
0.0,0.42,0.08,0.0,0.027,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.54,0.0,0.0,0.0,1
0.0,0.42,0.08,0.0,0.027,1
0.0,0.53,0.0,0.0,0.0,1
0.51,0.0,0.0,0.0,0.0,1
0.54,2.19,0.0,0.0,0.0,1
0.0,1.15,0.0,0.0,0.0,1
0.0,1.17,0.0,0.0,0.0,1
0.0,0.43,0.0,0.0,0.0,1
0.0,0.68,0.45,0.0,0.0,1
0.0,0.56,0.0,0.0,0.0,1
0.0,0.55,0.0,0.0,0.0,1
0.0,0.65,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.22,1.77,0.22,0.0,0.0,1
0.42,0.08,0.42,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.54,0.0,0.0,0.0,1
0.0,2.5,0.0,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,1
0.02,0.25,0.2,0.0,0.0,1
0.02,0.25,0.2,0.0,0.0,1
0.26,0.35,0.62,0.0,0.0,1
0.0,0.96,0.0,0.0,0.066,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.03,0.0,0.0,0.0,1
0.0,0.18,0.0,0.0,0.0,1
0.26,0.39,0.0,0.0,0.0,1
0.0,0.65,0.65,0.0,0.0,1
0.0,0.64,0.64,0.0,0.0,1
0.19,0.19,0.0,0.0,0.0,1
0.0,0.69,0.46,0.0,0.0,1
0.0,0.71,0.0,0.0,0.0,1
1.49,0.0,0.0,0.0,0.0,1
0.0,0.33,0.0,0.0,0.0,1
0.0,0.55,0.0,0.0,0.0,1
0.32,0.32,0.0,0.0,0.0,1
0.0,1.81,0.0,0.36,0.0,1
0.84,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.43,0.08,0.0,0.027,1
0.54,1.09,0.54,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.22,0.22,0.0,0.0,1
0.55,1.11,0.55,0.0,0.0,1
0.0,0.0,1.12,0.0,0.0,1
0.0,0.65,0.65,0.0,0.0,1
0.0,0.71,0.0,0.0,0.0,1
0.55,1.11,0.55,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.95,0.0,0.0,0.065,1
0.0,0.31,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.3,0.0,0.0,1
0.16,1.38,0.16,0.0,0.061,1
0.2,0.27,0.2,0.0,0.0,1
0.2,0.27,0.2,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.71,0.0,0.0,0.0,1
0.0,1.6,0.0,0.0,0.0,1
0.0,0.99,0.99,0.0,0.0,1
0.37,0.51,0.29,0.0,0.0,1
0.0,0.99,0.99,0.0,0.0,1
0.0,0.31,0.0,0.0,0.0,1
0.0,1.24,0.62,0.0,0.0,1
0.34,0.34,0.0,0.0,0.0,1
0.79,0.0,0.0,0.0,0.0,1
0.14,0.0,0.0,0.0,0.0,1
0.0,1.11,0.0,0.0,0.0,1
0.0,0.0,0.25,0.0,0.0,1
0.0,2.33,0.0,0.0,0.0,1
0.14,0.0,0.0,0.0,0.0,1
0.14,0.0,0.0,0.0,0.0,1
0.0,1.17,0.0,0.0,0.0,1
0.25,0.75,0.0,0.25,0.0,1
0.0,6.25,0.0,0.0,0.0,1
0.57,1.14,0.57,0.0,0.0,1
0.17,0.0,0.0,0.0,0.028,1
0.0,0.95,0.0,0.0,0.066,1
0.57,1.14,0.57,0.0,0.0,1
0.34,0.34,0.0,0.0,0.0,1
0.57,1.14,0.57,0.0,0.0,1
1.63,0.0,0.0,0.0,0.0,1
0.0,0.29,0.0,0.0,0.0,1
0.38,0.38,0.0,0.0,0.0,1
0.0,0.2,0.6,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.3,0.0,0.0,0.0,1
0.52,0.52,0.0,0.0,0.0,1
0.0,0.42,0.0,0.0,0.0,1
0.0,1.57,0.36,0.0,0.0,1
0.1,0.2,0.1,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.17,0.53,0.17,0.0,0.0,1
0.17,1.46,0.17,0.0,0.064,1
0.46,1.15,0.0,0.0,0.036,1
0.0,0.78,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.64,0.64,0.0,0.0,1
0.0,1.63,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
1.32,0.0,0.94,0.0,0.0,1
0.0,0.35,0.7,0.0,0.0,1
1.03,1.03,0.0,0.0,0.0,1
1.32,0.0,0.94,0.0,0.0,1
0.0,1.28,0.0,0.0,0.0,1
0.0,0.65,0.65,0.0,0.0,1
0.0,1.28,0.0,0.0,0.0,1
0.0,0.0,0.18,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.29,0.43,0.0,0.0,1
0.0,0.43,0.0,0.0,0.0,1
0.68,0.34,0.0,0.0,0.0,1
0.0,0.16,0.0,0.0,0.0,1
0.0,1.57,0.36,0.0,0.0,1
0.11,0.58,0.34,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.91,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
1.31,0.0,0.93,0.0,0.0,1
1.32,0.0,0.94,0.0,0.0,1
0.0,0.65,0.65,0.0,0.0,1
0.0,0.0,0.0,0.0,0.085,1
0.62,0.31,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.085,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.17,0.0,0.0,0.0,1
1.0,2.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.32,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.51,0.51,0.0,0.0,1
0.0,0.36,0.0,0.0,0.0,1
0.0,1.93,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6,0.0,0.0,1
0.0,0.65,0.65,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.27,0.0,0.0,0.0,1
0.0,1.3,0.0,0.0,0.0,1
0.19,1.16,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.16,0.0,0.0,0.0,1
0.0,1.93,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.36,0.0,0.0,0.0,1
0.0,0.0,0.0,1.03,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.65,0.65,0.0,0.0,1
0.0,1.57,0.36,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.02,0.02,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.48,0.0,0.0,0.0,1
0.0,0.23,0.0,0.0,0.0,1
0.0,0.65,0.65,0.0,0.0,1
0.0,7.69,0.0,0.0,0.0,1
0.0,0.23,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.23,0.17,0.0,0.0,1
0.0,0.64,0.64,0.0,0.0,1
0.0,0.67,0.0,0.0,0.0,1
0.02,0.02,0.0,0.0,0.0,1
0.0,0.67,0.0,0.0,0.0,1
0.81,0.0,0.0,0.0,0.0,1
0.0,1.22,0.0,0.0,0.0,1
0.0,1.48,0.74,0.0,0.0,1
0.0,0.45,0.0,0.0,0.076,1
0.46,0.15,0.03,0.0,0.0,1
0.35,0.7,0.0,0.0,0.0,1
0.0,1.21,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.44,0.0,0.0,0.0,1
0.0,1.78,0.44,0.0,0.0,1
0.08,0.85,1.02,0.0,0.0,1
0.0,0.46,0.0,0.0,0.0,1
0.0,0.14,0.0,0.0,0.0,1
0.0,1.59,0.36,0.0,0.0,1
0.0,1.59,0.36,0.0,0.0,1
0.19,0.19,0.12,0.0,0.053,1
0.08,1.52,0.17,0.0,0.068,1
0.0,1.52,0.33,0.0,0.0,1
0.0,0.48,0.48,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.59,0.0,0.0,0.0,1
0.0,1.21,0.0,0.0,0.0,1
0.19,0.19,0.12,0.0,0.053,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.33,0.0,0.0,0.161,1
0.0,0.0,0.0,0.0,0.0,1
0.23,0.46,0.46,0.0,0.0,1
0.0,1.55,0.0,0.0,0.0,1
0.0,0.96,0.0,0.0,0.0,1
0.0,1.05,0.0,0.0,0.0,1
0.0,0.55,0.0,0.0,0.0,1
0.0,0.29,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.08,1.52,0.17,0.0,0.068,1
0.0,3.48,0.0,0.0,0.0,1
0.0,0.1,0.03,0.2,0.0,1
0.0,0.84,0.0,0.0,0.0,1
0.0,0.25,0.51,0.0,0.132,1
0.08,0.85,1.02,0.0,0.0,1
0.24,0.24,0.0,0.0,0.0,1
0.0,0.87,0.0,0.0,0.0,1
0.14,0.0,0.0,0.0,0.0,1
0.0,0.28,0.0,0.0,0.0,1
0.0,1.25,0.0,0.0,0.0,1
0.0,0.33,0.16,0.0,0.0,1
0.0,0.28,0.0,0.0,0.0,1
0.0,0.15,0.0,0.0,0.0,1
0.43,0.14,0.03,0.0,0.0,1
0.0,0.0,0.68,0.0,0.0,1
0.0,0.22,0.0,0.0,0.0,1
0.0,1.48,0.0,0.0,0.0,1
0.0,0.94,0.0,0.0,0.0,1
0.28,0.09,0.11,0.0,0.0,1
0.0,0.22,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
1.11,1.11,0.0,0.0,0.0,1
0.0,0.43,0.0,0.0,0.0,1
0.0,1.82,0.45,0.0,0.0,1
0.0,0.76,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.76,0.0,0.0,0.0,1
0.71,0.35,0.35,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.44,0.0,0.0,0.0,1
0.0,0.88,0.0,0.0,0.0,1
0.0,0.6,0.12,0.0,0.0,1
0.0,1.31,0.0,0.0,0.0,1
0.0,0.0,1.2,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.09,0.29,0.09,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.62,0.31,0.0,0.0,0.0,1
0.0,0.26,0.0,0.0,0.082,1
0.0,0.22,0.0,0.0,0.0,1
0.12,1.34,0.12,0.0,0.0,1
0.12,1.34,0.12,0.0,0.0,1
0.31,0.0,0.0,0.0,0.0,1
0.0,0.51,0.0,0.0,0.0,1
0.48,0.48,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.79,0.44,0.0,0.0,1
0.0,0.17,0.0,0.0,0.0,1
1.72,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.42,0.42,0.0,0.0,1
0.0,0.45,0.45,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,2.5,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.1,1.26,0.1,0.0,0.0,1
0.23,0.23,0.47,0.0,0.04,1
0.18,0.09,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.64,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.64,0.64,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.05,0.05,0.0,1
0.0,0.88,0.0,0.0,0.0,1
0.0,0.82,0.61,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.1,0.1,0.0,0.0,1
0.49,0.32,0.16,0.0,0.0,1
0.0,0.39,0.09,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.4,0.1,0.0,0.0,1
0.0,1.11,0.74,0.0,0.0,1
0.08,0.85,1.02,0.0,0.0,1
0.0,0.25,1.28,0.0,0.0,1
0.0,1.05,2.1,0.0,0.0,1
0.1,1.02,0.3,0.0,0.016,1
0.0,0.4,0.1,0.0,0.0,1
0.0,0.44,0.44,0.0,0.0,1
0.1,0.31,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.62,0.0,0.62,0.0,0.0,1
0.29,0.17,0.17,0.0,0.0,1
0.43,0.14,0.03,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.48,0.0,0.0,0.0,1
0.08,0.85,1.02,0.0,0.0,1
0.0,0.19,0.0,0.0,0.0,1
0.35,1.07,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.4,0.13,0.2,0.0,0.0,1
0.39,0.39,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.28,0.12,0.2,0.0,0.0,1
0.43,0.0,0.0,0.0,0.0,1
0.0,0.53,0.0,0.0,0.0,1
0.08,0.35,0.0,0.0,0.0,1
0.17,1.7,0.34,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.72,0.0,0.19,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.05,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.29,0.0,0.0,1
0.0,0.0,1.28,0.0,0.0,1
0.0,0.62,0.0,0.0,0.0,1
0.11,1.18,0.47,0.0,0.0,1
0.0,0.36,0.09,0.0,0.031,1
0.0,0.47,0.0,0.0,0.0,1
0.14,0.0,0.0,0.0,0.0,1
0.0,0.81,0.0,0.0,0.0,1
0.14,0.0,0.0,0.0,0.0,1
0.4,0.13,0.03,0.0,0.0,1
0.0,0.4,0.2,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.81,1.01,0.0,0.0,1
0.19,1.55,0.19,0.0,0.03,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.21,0.1,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.56,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,1.43,0.28,0.14,0.0,1
0.0,0.87,0.0,0.0,0.0,1
0.55,2.23,0.55,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.81,0.0,0.0,0.0,1
1.47,0.0,0.0,0.0,0.0,1
1.07,1.61,0.0,0.0,0.0,1
0.67,0.0,0.0,0.0,0.0,1
0.0,0.4,0.0,0.0,0.0,1
0.0,0.41,0.61,0.0,0.0,1
0.9,0.0,0.0,0.0,0.0,1
2.66,2.0,0.0,0.0,0.0,1
0.43,0.14,0.03,0.0,0.0,1
0.0,0.28,0.84,0.0,0.0,1
0.16,0.0,0.16,0.0,0.0,1
0.34,0.68,0.34,0.0,0.0,1
0.0,0.0,0.38,0.0,0.0,1
0.0,1.17,0.0,0.0,0.0,1
0.0,1.48,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.64,0.64,0.0,0.0,1
0.45,0.91,0.0,0.0,0.0,1
1.25,0.0,0.0,0.0,0.0,1
1.25,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.24,0.0,0.0,0.0,1
0.34,0.14,0.17,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.25,0.25,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.39,0.0,0.98,0.0,0.0,1
0.39,0.0,0.98,0.0,0.0,1
0.39,0.0,0.98,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.13,0.55,0.27,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.36,0.09,0.0,0.03,1
0.13,0.55,0.27,0.0,0.0,1
0.39,0.0,0.98,0.0,0.0,1
0.0,0.28,0.86,0.0,0.0,1
0.0,0.36,0.0,0.0,0.0,1
0.23,1.18,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.54,0.0,0.0,0.0,0.0,1
0.68,1.92,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.22,0.22,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.11,0.45,0.11,0.0,0.0,1
0.0,0.0,1.88,0.0,0.0,1
0.0,1.28,0.0,0.0,0.0,1
0.0,0.0,1.12,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.32,0.05,0.16,0.0,0.0,1
0.0,0.0,0.39,0.0,0.0,1
0.58,0.0,0.0,0.0,0.0,1
0.17,0.34,0.17,0.0,0.0,1
0.0,0.25,0.25,0.0,0.0,1
0.0,1.24,0.62,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.84,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.36,0.09,0.0,0.03,1
0.22,0.45,0.45,0.0,0.0,1
0.0,0.44,1.32,0.0,0.0,1
0.2,0.8,0.8,0.0,0.0,1
0.22,0.45,0.45,0.0,0.0,1
0.46,0.19,0.11,0.0,0.0,1
0.0,0.45,0.0,0.0,0.0,1
0.0,0.22,0.0,0.0,0.0,1
0.0,0.0,1.88,0.0,0.0,1
0.0,0.0,1.27,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.47,1.41,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.19,1.07,0.19,0.0,0.194,1
0.0,0.82,0.0,0.0,0.0,1
0.19,0.0,0.0,0.0,0.0,1
0.0,0.0,0.68,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.1,0.0,0.0,1
0.0,0.62,0.62,0.0,0.0,1
0.1,0.61,0.3,0.0,0.256,1
0.0,0.0,0.0,0.0,0.0,1
0.42,0.14,0.03,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1
0.35,0.35,0.0,0.0,0.0,1
